,system,ligand,replica,simulation_mbar_espaloma-0.3.1,simulation_mbar_gaff-2.11,simulation_mbar_openff-2.0.0,sample,simulation_dg-c2-gb_espaloma-0.3.1,simulation_dg-c2-gb_gaff-2.11,simulation_dg-c2-gb_openff-2.0.0,simulation_dg-c2-pb_espaloma-0.3.1,simulation_dg-c2-pb_gaff-2.11,simulation_dg-c2-pb_openff-2.0.0,simulation_dg-ie-gb_espaloma-0.3.1,simulation_dg-ie-gb_gaff-2.11,simulation_dg-ie-gb_openff-2.0.0,simulation_dg-ie-pb_espaloma-0.3.1,simulation_dg-ie-pb_gaff-2.11,simulation_dg-ie-pb_openff-2.0.0,simulation_dh-gb_espaloma-0.3.1,simulation_dh-gb_gaff-2.11,simulation_dh-gb_openff-2.0.0,simulation_dh-pb_espaloma-0.3.1,simulation_dh-pb_gaff-2.11,simulation_dh-pb_openff-2.0.0,exp_dG,exp_dG_error,exp_Chen2023,simulation_Chen2023-RBFEP,simulation_Chen2023,simulation_Khalak2021,error_Khalak2021,exp_Khalak2021,exp_error_Khalak2021,exp_Lin2021,simulation_Lin2021,error_Lin2021,exp_Alibay2022,simulation_Alibay2022,exp_Li2019,simulation_mbar_Li2019,simulation_mmpbsa_Li2019,simulation_mmgbsa_Li2019,simulation_Ries2024,error_Ries2024,simulation_Clark2024,error_Clark2024,simulation_Deflorian2020,error_Deflorian2020
58,A2A,4g,3,,,,19,-31.006897779047392,-25.968977272381192,-30.797051455237508,-22.401928571428385,-15.629828571428842,-20.1996809523804,-38.40647277904739,-31.185052272381192,-38.75957645523751,-29.801503571428384,-20.84590357142884,-28.1622059523804,-40.1445977790474,-37.14567727238119,-40.85145145523751,-31.539628571428384,-26.80652857142884,-30.2540809523804,,,,,,,,,,,,,,,,,,,,,,,,
59,A2A,4g,3,,,,20,-32.27617684952412,-28.15774373333385,-32.846767051428586,-22.882238095238375,-17.238985714286283,-22.079114285714333,-36.32907684952412,-33.03919373333385,-36.68526705142858,-26.93513809523838,-22.120435714286284,-25.917614285714333,-40.01657684952412,-35.56294373333385,-40.135267051428585,-30.62263809523838,-24.644185714286284,-29.36761428571433,,,,,,,,,,,,,,,,,,,,,,,,
60,A2A,4h,1,-16.06213235047897,-12.446149793526748,-14.957211004407812,1,-20.91266306285687,-24.692321420952048,-32.22833150476144,-7.902571428571239,-11.596285714285342,-19.589409523808957,-31.29146306285687,-32.62624642095205,-38.986781504761446,-18.28137142857124,-19.530210714285342,-26.34785952380896,-37.87896306285687,-38.60312142095205,-42.77803150476144,-24.86887142857124,-25.507085714285346,-30.139109523808955,-10.72,0.0,,,,,,,,,,,,,,,,,,,,,-10.122258064516132,0.0
61,A2A,4h,1,,,,2,-31.042974201904684,-28.52916311238166,-38.66938393523845,-19.275833333333207,-17.969319047619727,-24.67140952380987,-35.210799201904685,-32.09238811238166,-41.62350893523845,-23.443658333333207,-21.532544047619727,-27.625534523809872,-38.445174201904685,-37.13176311238166,-43.07538393523845,-26.678033333333207,-26.571919047619726,-29.077409523809877,,,,,,,,,,,,,,,,,,,,,,,,
62,A2A,4h,1,,,,3,-32.28165948571457,-29.35901012571417,-32.63658780952363,-18.99100000000036,-15.43653809523789,-17.89491904761882,-35.06763448571458,-32.05353512571418,-37.58111280952363,-21.77697500000036,-18.13106309523789,-22.839444047618823,-39.235759485714574,-36.562910125714176,-42.10548780952363,-25.94510000000036,-22.64043809523789,-27.363819047618826,,,,,,,,,,,,,,,,,,,,,,,,
63,A2A,4h,1,,,,4,-33.7559773561906,-26.203086053333088,-34.314711268571216,-22.231714285714347,-13.730652380952137,-19.096728571428315,-36.5974523561906,-32.61856105333309,-37.14051126857122,-25.073189285714346,-20.146127380952137,-21.922528571428312,-38.1455773561906,-37.191686053333086,-42.183011268571214,-26.621314285714345,-24.71925238095213,-26.965028571428316,,,,,,,,,,,,,,,,,,,,,,,,
64,A2A,4h,1,,,,5,-32.884113946666595,-28.51345121142871,-27.665226342857277,-19.891209523809508,-14.48844285714312,-12.227752380952545,-36.7791139466666,-32.20697621142871,-35.588601342857274,-23.786209523809507,-18.18196785714312,-20.151127380952545,-39.3441139466666,-36.96635121142871,-40.75422634285727,-26.35120952380951,-22.94134285714312,-25.316752380952543,,,,,,,,,,,,,,,,,,,,,,,,
65,A2A,4h,1,,,,6,-30.56767745904809,-30.25970529904764,-36.89050390857107,-17.330909523809943,-17.93364761904754,-22.672295238094915,-36.66497745904809,-35.08765529904764,-38.16190390857107,-23.42820952380994,-22.761597619047546,-23.94369523809491,-39.55497745904809,-37.63140529904764,-41.55190390857107,-26.31820952380994,-25.30534761904754,-27.333695238094915,,,,,,,,,,,,,,,,,,,,,,,,
66,A2A,4h,1,,,,7,-30.271367759999897,-30.94517404952416,-35.70550359238138,-18.337971428571343,-17.588395238095544,-19.682685714286222,-31.095017759999894,-36.31237404952416,-39.37182859238138,-19.161621428571344,-22.955595238095544,-23.349010714286223,-38.8437677599999,-38.77237404952416,-42.463703592381385,-26.910371428571345,-25.415595238095545,-26.440885714286225,,,,,,,,,,,,,,,,,,,,,,,,
67,A2A,4h,1,,,,8,-29.19425779809503,-26.25913012190448,-33.764679314285814,-16.853766666666456,-11.53403333333302,-18.27062857142866,-35.84203279809503,-33.14075512190448,-35.44160431428581,-23.50154166666645,-18.41565833333302,-19.94755357142866,-39.04015779809503,-37.69263012190448,-42.460979314285815,-26.699666666666456,-22.96753333333302,-26.96692857142866,,,,,,,,,,,,,,,,,,,,,,,,
68,A2A,4h,1,,,,9,-33.427597699047624,-22.696065630475584,-29.991936723809545,-22.314299999999985,-9.544538095237504,-14.118580952380986,-36.07034769904762,-35.500340630475584,-33.049286723809544,-24.957049999999985,-22.348813095237503,-17.175930952380988,-39.246597699047626,-38.633465630475584,-41.77303672380955,-28.133299999999984,-25.481938095237503,-25.899680952380987,,,,,,,,,,,,,,,,,,,,,,,,
69,A2A,4h,1,,,,10,-30.239832278095665,-32.81771862857181,-30.35773272380924,-18.175657142857556,-20.335385714286065,-14.105538095237934,-35.634807278095664,-35.075643628571804,-36.92875772380924,-23.570632142857555,-22.593310714286066,-20.67656309523793,-40.06293227809567,-39.76751862857181,-41.90563272380924,-27.998757142857556,-27.285185714286065,-25.65343809523793,,,,,,,,,,,,,,,,,,,,,,,,
70,A2A,4h,1,,,,11,-32.70628989333399,-27.35266653333327,-31.92948812571445,-20.85832380952441,-15.768071428571345,-14.789576190476422,-34.29796489333398,-35.39081653333327,-36.97186312571445,-22.44999880952441,-23.806221428571344,-19.831951190476424,-39.18608989333399,-39.56206653333327,-41.95498812571445,-27.33812380952441,-27.977471428571345,-24.81507619047642,,,,,,,,,,,,,,,,,,,,,,,,
71,A2A,4h,1,,,,12,-33.9170559885713,-25.88031845333368,-35.70031215999997,-20.14390476190459,-12.781419047619377,-20.66421428571427,-36.4499309885713,-34.64981845333368,-38.25311215999997,-22.67677976190459,-21.550919047619377,-23.21701428571427,-40.3580559885713,-39.53981845333368,-43.52061215999997,-26.58490476190459,-26.44091904761937,-28.48451428571427,,,,,,,,,,,,,,,,,,,,,,,,
72,A2A,4h,1,,,,13,-34.54722812571355,-30.515555660952508,-34.28989490666592,-23.99927619047545,-17.307804761904926,-18.27443809523739,-37.37912812571356,-34.521480660952506,-37.55936990666592,-26.831176190475453,-21.313729761904924,-21.54391309523739,-40.15412812571356,-39.47835566095251,-42.10999490666592,-29.60617619047545,-26.270604761904924,-26.09453809523739,,,,,,,,,,,,,,,,,,,,,,,,
73,A2A,4h,1,,,,14,-35.59527892952382,-25.68047438476151,-33.235008076190425,-24.322880952380903,-14.129780952380653,-18.39088095238092,-38.83247892952382,-33.49237438476151,-38.683008076190426,-27.560080952380904,-21.94168095238065,-23.83888095238092,-39.37747892952383,-39.10987438476151,-42.31050807619042,-28.105080952380906,-27.55918095238065,-27.46638095238092,,,,,,,,,,,,,,,,,,,,,,,,
74,A2A,4h,1,,,,15,-30.2965666476188,-26.80260199238154,-35.95377825523816,-19.34510952380929,-13.443338095238586,-20.79297142857148,-35.2971166476188,-32.21377699238154,-38.43160325523816,-24.34565952380929,-18.854513095238584,-23.27079642857148,-38.5558666476188,-36.31440199238154,-43.21597825523816,-27.604409523809288,-22.955138095238585,-28.05517142857148,,,,,,,,,,,,,,,,,,,,,,,,
75,A2A,4h,1,,,,16,-20.93130689904768,-29.507038220952268,-27.21603715047651,-10.800185714285751,-15.890966666666625,-12.009252380952727,-29.86263189904768,-35.13751322095227,-41.199437150476506,-19.73151071428576,-21.521441666666625,-25.992652380952727,-37.64450689904768,-38.87563822095227,-43.39193715047651,-27.513385714285757,-25.259566666666625,-28.18515238095273,,,,,,,,,,,,,,,,,,,,,,,,
76,A2A,4h,1,,,,17,-31.9169511390474,-29.02941067809525,-32.257207257143136,-19.87132857142841,-15.316857142857222,-18.685757142857423,-37.0261261390474,-35.81153567809525,-37.892407257143134,-24.980503571428407,-22.09898214285722,-24.320957142857424,-39.5942511390474,-37.993410678095245,-41.734907257143135,-27.54862857142841,-24.280857142857226,-28.163457142857425,,,,,,,,,,,,,,,,,,,,,,,,
77,A2A,4h,1,,,,18,-35.05023803809514,-33.987341188571406,-27.836994628571716,-21.856104761904607,-20.6299333333334,-13.806057142857547,-36.86676303809514,-37.78024118857141,-38.23641962857171,-23.67262976190461,-24.4228333333334,-24.205482142857548,-39.84113803809514,-40.46024118857141,-41.93579462857171,-26.647004761904608,-27.1028333333334,-27.904857142857548,,,,,,,,,,,,,,,,,,,,,,,,
78,A2A,4h,1,,,,19,-34.030538761904936,-29.864669093333298,-27.781535028571213,-22.494214285714467,-17.041861904761973,-12.59924761904752,-36.577388761904935,-34.103919093333296,-39.83503502857121,-25.04106428571447,-21.28111190476197,-24.65274761904752,-38.841138761904936,-39.120169093333296,-42.74253502857121,-27.304814285714468,-26.29736190476197,-27.56024761904752,,,,,,,,,,,,,,,,,,,,,,,,
79,A2A,4h,1,,,,20,-29.860065847618664,-30.687750594285465,-32.86421553142881,-19.15611428571391,-17.542057142857,-17.48652380952396,-34.024465847618664,-37.16442559428546,-38.33756553142881,-23.320514285713912,-24.018732142857,-22.959873809523955,-37.616965847618665,-40.06755059428546,-41.10131553142881,-26.913014285713917,-26.921857142857,-25.72362380952396,,,,,,,,,,,,,,,,,,,,,,,,
80,A2A,4h,2,-13.97583230637806,-12.099740623831217,-15.005546809902569,1,-29.22706510095255,-31.493764708571337,-35.664050571428966,-16.45413809523825,-18.92240476190465,-22.3872857142862,-32.50489010095255,-35.39603970857134,-37.09647557142897,-19.731963095238253,-22.82467976190465,-23.8197107142862,-38.49426510095255,-38.521664708571336,-42.053350571428965,-25.72133809523825,-25.95030476190465,-28.7765857142862,,,,,,,,,,,,,,,,,,,,,,,,
81,A2A,4h,2,,,,2,-27.77116088000024,-31.889180506666577,-31.557926761904724,-13.37871904761924,-18.581314285714186,-18.73838571428572,-35.502010880000235,-33.378205506666575,-36.89545176190472,-21.10956904761924,-20.070339285714184,-24.07591071428572,-38.59326088000024,-37.07758050666658,-40.71232676190473,-24.20081904761924,-23.769714285714183,-27.89278571428572,,,,,,,,,,,,,,,,,,,,,,,,
82,A2A,4h,2,,,,3,-29.59494169523796,-33.901448392381184,-31.76129029333334,-16.018409523809204,-20.928838095238422,-18.118190476190517,-36.35694169523796,-36.21639839238119,-38.04444029333334,-22.780409523809205,-23.243788095238425,-24.401340476190512,-39.03444169523796,-38.49764839238119,-40.66819029333334,-25.457909523809203,-25.525038095238425,-27.025090476190517,,,,,,,,,,,,,,,,,,,,,,,,
83,A2A,4h,2,,,,4,-30.25171064380949,-25.971165340951952,-30.524628963809292,-15.65944761904766,-13.52654761904726,-17.517728571428233,-36.52798564380949,-36.81056534095195,-34.604778963809295,-21.93572261904766,-24.36594761904726,-21.597878571428232,-39.02361064380949,-38.96056534095195,-40.603528963809296,-24.43134761904766,-26.51594761904726,-27.596628571428237,,,,,,,,,,,,,,,,,,,,,,,,
84,A2A,4h,2,,,,5,-34.31947354666648,-27.952399859047254,-34.48979750095262,-19.829380952380895,-13.990261904761422,-20.889319047619217,-37.41762354666648,-31.79747485904726,-37.72064750095262,-22.9275309523809,-17.835336904761423,-24.120169047619218,-39.50137354666648,-37.49809985904726,-40.42689750095262,-25.011280952380897,-23.53596190476142,-26.82641904761922,,,,,,,,,,,,,,,,,,,,,,,,
85,A2A,4h,2,,,,6,-31.663528929523665,-32.481114586666656,-33.416552380952616,-15.841114285714038,-20.820061904761797,-20.873714285714552,-34.38112892952366,-33.67293958666666,-37.135302380952616,-18.55871428571404,-22.01188690476179,-24.592464285714552,-38.191128929523664,-37.40731458666666,-39.63405238095262,-22.36871428571404,-25.74626190476179,-27.091214285714557,,,,,,,,,,,,,,,,,,,,,,,,
86,A2A,4h,2,,,,7,-30.415109066666275,-21.45490565714324,-33.08729782476196,-16.360861904761553,-10.169147619047983,-21.24754285714288,-35.14343406666627,-31.86930565714324,-36.246872824761965,-21.08918690476155,-20.583547619047984,-24.40711785714288,-38.14780906666628,-37.88180565714324,-39.13999782476196,-24.093561904761557,-26.596047619047983,-27.30024285714288,,,,,,,,,,,,,,,,,,,,,,,,
87,A2A,4h,2,,,,8,-35.54612527619056,-28.304501607618946,-21.24135536380929,-20.021685714285745,-14.846133333333231,-8.641585714285537,-38.81885027619056,-34.192351607618946,-32.499830363809295,-23.294410714285743,-20.73398333333323,-19.900060714285537,-40.25822527619056,-37.53110160761894,-39.225455363809296,-24.733785714285744,-24.072733333333236,-26.625685714285535,,,,,,,,,,,,,,,,,,,,,,,,
88,A2A,4h,2,,,,9,-29.567953535237592,-27.72412646476216,-34.74134731428613,-13.069990476189924,-14.41567142857155,-22.48186190476233,-35.60902853523759,-33.72455146476216,-39.620072314286126,-19.11106547618992,-20.41609642857155,-27.36058690476233,-37.66965353523759,-36.63142646476216,-42.38444731428613,-21.171690476189923,-23.32297142857155,-30.12496190476233,,,,,,,,,,,,,,,,,,,,,,,,
89,A2A,4h,2,,,,10,-26.38600963428555,-30.86377363047563,-31.96355418285721,-12.32084761904746,-19.30476666666619,-19.164595238095284,-31.327634634285552,-33.89939863047563,-35.503679182857205,-17.262472619047458,-22.340391666666196,-22.704720238095284,-38.69700963428555,-37.95127363047563,-40.13305418285721,-24.63184761904746,-26.392266666666192,-27.334095238095284,,,,,,,,,,,,,,,,,,,,,,,,
90,A2A,4h,2,,,,11,-32.107398860952166,-22.451889653333,-26.018730727619115,-17.232814285714113,-8.722504761904469,-12.813423809523902,-36.41907386095217,-30.378914653333,-32.27668072761912,-21.54448928571412,-16.649529761904468,-19.0713738095239,-39.022198860952166,-35.990789653333,-40.04543072761911,-24.147614285714116,-22.26140476190447,-26.840123809523902,,,,,,,,,,,,,,,,,,,,,,,,
91,A2A,4h,2,,,,12,-28.816492986666656,-31.263932495238315,-29.63476532952383,-14.153771428571485,-18.172947619047903,-16.510085714285722,-36.55469298666665,-36.36643249523832,-36.35941532952384,-21.891971428571484,-23.275447619047902,-23.234735714285723,-39.152192986666655,-38.80393249523832,-40.13566532952383,-24.489471428571484,-25.712947619047902,-27.010985714285724,,,,,,,,,,,,,,,,,,,,,,,,
92,A2A,4h,2,,,,13,-34.46159544380951,-32.62969910857205,-35.11067948571453,-19.25973333333324,-18.090504761905244,-23.251314285714525,-38.68244544380951,-36.67522410857205,-38.356354485714526,-23.480583333333243,-22.136029761905245,-26.496989285714523,-39.70369544380951,-39.64709910857205,-40.40197948571453,-24.50183333333324,-25.10790476190525,-28.542614285714524,,,,,,,,,,,,,,,,,,,,,,,,
93,A2A,4h,2,,,,14,-30.346963382857425,-31.96959950857147,-38.320369542857975,-14.881042857143076,-20.371600000000043,-24.922914285715024,-38.06668838285742,-36.13402450857147,-40.25801954285797,-22.60076785714308,-24.53602500000004,-26.860564285715025,-38.931063382857424,-37.49589950857147,-42.31426954285797,-23.465142857143075,-25.897900000000043,-28.916814285715024,,,,,,,,,,,,,,,,,,,,,,,,
94,A2A,4h,2,,,,15,-33.00022207238089,-19.11612258285641,-30.09118534476187,-17.068876190476217,-8.74564285714213,-16.47251428571428,-35.19442207238089,-31.736047582856408,-36.81441034476187,-19.263076190476216,-21.36556785714213,-23.19573928571428,-39.27692207238089,-37.94042258285641,-41.89878534476187,-23.345576190476216,-27.56994285714213,-28.28011428571428,,,,,,,,,,,,,,,,,,,,,,,,
95,A2A,4h,2,,,,16,-31.768322316191007,-21.409207047618665,-27.88321745904765,-16.69485238095282,-10.511523809523382,-14.462414285714331,-34.98507231619101,-31.270207047618666,-38.387867459047655,-19.91160238095282,-20.37252380952338,-24.967064285714333,-38.22882231619101,-37.400207047618665,-41.71161745904765,-23.15535238095282,-26.50252380952338,-28.290814285714333,,,,,,,,,,,,,,,,,,,,,,,,
96,A2A,4h,2,,,,17,-22.84564547047612,-23.978702377142504,-29.9996843199999,-7.397171428571378,-13.763523809523544,-16.736176190476105,-32.745620470476126,-30.81725237714251,-37.2494343199999,-17.297146428571377,-20.602073809523542,-23.985926190476107,-38.61624547047612,-37.46850237714251,-39.2006843199999,-23.167771428571378,-27.253323809523543,-25.937176190476105,,,,,,,,,,,,,,,,,,,,,,,,
97,A2A,4h,2,,,,18,-34.88240760761854,-27.62197976761924,-27.37077150857137,-18.315995238094715,-17.329595238095443,-13.340452380952373,-36.647732607618536,-32.31950476761924,-34.41494650857137,-20.081320238094715,-22.02712023809544,-20.38462738095237,-39.15460760761854,-37.06887976761924,-39.37557150857137,-22.58819523809472,-26.776495238095443,-25.34525238095237,,,,,,,,,,,,,,,,,,,,,,,,
98,A2A,4h,2,,,,19,-28.549618297142988,-23.683122015238247,-29.37296102095257,-13.847095238095356,-13.940414285714374,-17.21957142857159,-33.848643297142985,-31.366772015238247,-35.585236020952564,-19.14612023809536,-21.624064285714372,-23.431846428571596,-39.28301829714299,-37.923022015238246,-37.30836102095257,-24.58049523809536,-28.18031428571437,-25.154971428571592,,,,,,,,,,,,,,,,,,,,,,,,
99,A2A,4h,2,,,,20,-33.32830706285701,-28.76254799238102,-29.56277362666654,-18.73432857142844,-18.47186190476197,-17.016328571428446,-37.00128206285701,-34.20824799238102,-36.12734862666655,-22.40730357142844,-23.917561904761968,-23.580903571428443,-38.61940706285701,-37.93324799238102,-38.24797362666654,-24.02542857142844,-27.64256190476197,-25.701528571428444,,,,,,,,,,,,,,,,,,,,,,,,
100,A2A,4h,3,-14.91950498183176,-13.599689421633432,-14.99010751035614,1,-35.62356248761871,-27.82264980190442,-33.45693951999983,-24.784676190475796,-14.98690476190455,-19.885771428571285,-36.69031248761871,-33.82904980190442,-38.79991451999983,-25.85142619047579,-20.993304761904547,-25.228746428571284,-39.57406248761871,-36.74904980190442,-42.56053951999983,-28.73517619047579,-23.91330476190455,-28.989371428571285,,,,,,,,,,,,,,,,,,,,,,,,
101,A2A,4h,3,,,,2,-31.420791630475904,-29.13280523809537,-31.10469578666688,-17.40096666666638,-17.381571428571597,-16.752842857143087,-36.5801666304759,-33.26658023809537,-39.09312078666688,-22.560341666666385,-21.5153464285716,-24.74126785714309,-38.0307916304759,-37.06970523809537,-43.30999578666688,-24.01096666666638,-25.3184714285716,-28.958142857143088,,,,,,,,,,,,,,,,,,,,,,,,
102,A2A,4h,3,,,,3,-31.12115295238068,-28.65303099428653,-31.363061062857337,-15.704866666666392,-16.713823809524598,-16.002671428571656,-36.23942795238067,-35.47563099428653,-40.47808606285734,-20.82314166666639,-23.5364238095246,-25.11769642857165,-38.542552952380674,-37.06563099428653,-42.99996106285734,-23.126266666666396,-25.1264238095246,-27.639571428571656,,,,,,,,,,,,,,,,,,,,,,,,
103,A2A,4h,3,,,,4,-26.70449071238089,-23.02627251428577,-37.196361417143095,-15.14461904761899,-10.8838571428572,-23.274590476190664,-34.895540712380885,-34.00879751428577,-41.32153641714309,-23.33566904761899,-21.8663821428572,-27.399765476190662,-38.371790712380886,-38.00567251428577,-43.11216141714309,-26.81191904761899,-25.8632571428572,-29.190390476190665,,,,,,,,,,,,,,,,,,,,,,,,
104,A2A,4h,3,,,,5,-33.16315029333312,-27.153744419047623,-30.269818784762123,-20.40094761904745,-13.685809523809525,-15.819404761904917,-37.25690029333312,-32.94401941904763,-35.71274378476212,-24.49469761904745,-19.47608452380953,-21.262329761904915,-39.90315029333312,-36.68714441904763,-39.38961878476212,-27.14094761904745,-23.219209523809525,-24.93920476190491,,,,,,,,,,,,,,,,,,,,,,,,
105,A2A,4h,3,,,,6,-33.354980140953,-27.11475115428557,-30.05401926857147,-20.491176190476907,-12.244928571428416,-12.62141904761912,-35.717655140953006,-34.16232615428557,-38.10319426857147,-22.853851190476902,-19.29250357142842,-20.67059404761912,-38.570780140953005,-36.51545115428557,-41.00381926857147,-25.706976190476905,-21.645628571428414,-23.57121904761912,,,,,,,,,,,,,,,,,,,,,,,,
106,A2A,4h,3,,,,7,-30.628429584762216,-29.237105020951567,-37.99133254095224,-18.372276190476448,-15.368204761903998,-23.330233333333275,-32.84935458476222,-33.88673002095157,-41.479232540952246,-20.59320119047645,-20.017829761904,-26.81813333333327,-38.94622958476221,-37.15860502095157,-42.73923254095224,-26.690076190476447,-23.289704761904,-28.078133333333277,,,,,,,,,,,,,,,,,,,,,,,,
107,A2A,4h,3,,,,8,-33.319422460952,-32.69723156190459,-29.96702230095197,-20.494042857142563,-19.304952380952187,-15.455857142856813,-35.306497460951995,-35.946481561904584,-33.18884730095198,-22.481117857142564,-22.554202380952184,-18.677682142856813,-38.444622460952,-38.827731561904585,-40.90822230095198,-25.619242857142563,-25.435452380952185,-26.397057142856813,,,,,,,,,,,,,,,,,,,,,,,,
108,A2A,4h,3,,,,9,-28.54096923047593,-32.27469957333341,-26.425168967618333,-15.86130952380926,-20.221780952381003,-12.065004761904047,-33.90721923047593,-34.53667457333341,-37.12814396761833,-21.227559523809266,-22.483755952381003,-22.767979761904048,-38.35346923047593,-38.93229957333341,-41.34376896761833,-25.67380952380926,-26.879380952381,-26.983604761904047,,,,,,,,,,,,,,,,,,,,,,,,
109,A2A,4h,3,,,,10,-3.393366624761896,-29.584199222857016,-34.16100596952367,9.006819047619043,-15.495671428571354,-19.64960476190454,-28.981991624761893,-34.424499222857015,-39.63078096952367,-16.581805952380954,-20.335971428571355,-25.119379761904543,-36.66386662476189,-37.99949922285702,-43.03640596952367,-24.263680952380955,-23.91097142857135,-28.525004761904544,,,,,,,,,,,,,,,,,,,,,,,,
110,A2A,4h,3,,,,11,-26.445046674285653,-22.82188033523828,-32.497137466666615,-13.924685714285598,-10.261919047619308,-17.99474285714293,-32.51102167428565,-32.36003033523828,-39.33446246666661,-19.9906607142856,-19.800069047619303,-24.83206785714293,-37.52414667428565,-38.35128033523828,-43.08883746666661,-25.0037857142856,-25.791319047619307,-28.58644285714293,,,,,,,,,,,,,,,,,,,,,,,,
111,A2A,4h,3,,,,12,-23.352136815238293,-29.642335737142968,-35.72596928761902,-7.823409523809701,-17.117671428571512,-22.389319047618883,-35.378886815238296,-34.34028573714297,-42.00406928761903,-19.8501595238097,-21.81562142857151,-28.66741904761888,-37.21013681523829,-37.68653573714297,-42.06656928761903,-21.6814095238097,-25.161871428571512,-28.72991904761888,,,,,,,,,,,,,,,,,,,,,,,,
